Player,College,DraftYear,DraftRound,DraftPick,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Allen Crabbe,California,2013,2,31,2015,3,23,POR,SG,81,8,2105,12.2,0.572,0.42,0.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,3.1,1.2,4.3,0.098,-0.9,-0.1,-1.0,0.5,6MOY-16
Allen Crabbe,California,2013,2,31,2016,4,24,POR,SG,79,7,2254,11.6,0.602,0.467,0.192,0.9,10.2,5.6,6.1,1.2,0.7,8.1,14.9,3.1,1.0,4.2,0.089,-0.7,-0.6,-1.3,0.4,
Allen Crabbe,California,2013,2,31,2017,5,25,BRK,SG,75,68,2197,12.3,0.558,0.643,0.163,1.3,14.4,7.8,8.4,1.0,1.2,8.1,19.0,1.8,1.4,3.2,0.07,0.0,-0.7,-0.7,0.7,
Allen Crabbe,California,2013,2,31,2018,6,26,BRK,SG,43,20,1133,7.7,0.519,0.694,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,-0.2,1.0,0.8,0.035,-2.4,-0.4,-2.8,-0.2,
Allen Crabbe,California,2013,2,31,2019,7,27,2TM,SF,37,1,653,6.0,0.47,0.672,0.079,1.8,11.0,6.3,6.8,1.1,0.5,8.5,12.7,-0.2,0.2,-0.1,-0.007,-3.7,-1.5,-5.3,-0.5,
Amari Bailey,UCLA,2023,2,41,2023,1,19,CHO,PG,10,0,65,9.7,0.425,0.333,0.292,10.1,5.3,7.8,15.2,2.3,0.0,12.9,21.1,-0.1,0.0,-0.1,-0.044,-5.2,-3.1,-8.3,-0.1,
Amari Williams,Kentucky,2025,2,46,2025,1,24,BOS,PF,2,0,7,21.6,0.5,0.0,0.0,15.1,16.1,15.5,19.5,7.1,0.0,0.0,12.1,0.0,0.0,0.0,0.249,1.3,5.1,6.4,0.0,
Andre Drummond,UConn,2012,1,9,2012,1,19,DET,C,60,10,1243,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.172,1.0,1.5,2.5,1.4,ROY-4
Andre Drummond,UConn,2012,1,9,2013,2,20,DET,C,81,81,2619,22.6,0.599,0.003,0.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,6.4,3.5,9.9,0.182,2.0,-0.6,1.4,2.3,
Andre Drummond,UConn,2012,1,9,2014,3,21,DET,C,82,82,2502,21.4,0.504,0.002,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.147,0.6,-0.7,-0.1,1.2,
Andre Drummond,UConn,2012,1,9,2015,4,22,DET,C,81,81,2666,21.2,0.499,0.006,0.553,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,2.0,5.5,7.4,0.133,0.8,0.3,1.1,2.0,"DPOY-10,AS,NBA3"
Andre Drummond,UConn,2012,1,9,2016,5,23,DET,C,81,81,2409,20.9,0.518,0.008,0.39,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,0.133,0.1,0.8,1.0,1.8,
Andre Drummond,UConn,2012,1,9,2017,6,24,DET,C,78,78,2625,22.9,0.555,0.012,0.448,16.4,36.4,26.2,14.3,2.2,4.3,15.9,21.2,4.6,5.7,10.3,0.188,1.5,1.7,3.2,3.4,"DPOY-15,AS"
Andre Drummond,UConn,2012,1,9,2018,7,25,DET,C,79,79,2647,23.4,0.555,0.036,0.392,16.8,34.7,25.4,7.2,2.5,4.4,12.4,22.9,4.1,5.9,10.0,0.181,1.3,0.8,2.1,2.7,
Andre Drummond,UConn,2012,1,9,2019,8,26,2TM,C,57,56,1879,22.0,0.553,0.045,0.375,14.9,37.5,26.0,13.6,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4,DPOY-8
Andre Drummond,UConn,2012,1,9,2020,9,27,2TM,C,46,46,1242,19.4,0.519,0.014,0.358,14.8,35.2,24.9,13.2,2.5,3.5,15.8,27.6,-0.6,2.5,2.0,0.077,-1.7,0.5,-1.2,0.3,
Andre Drummond,UConn,2012,1,9,2021,10,28,2TM,C,73,36,1437,21.0,0.574,0.007,0.379,18.0,34.1,26.2,13.7,2.7,4.2,18.5,19.0,2.0,3.1,5.1,0.17,-0.1,1.4,1.3,1.2,
Andre Drummond,UConn,2012,1,9,2022,11,29,CHI,C,67,0,849,20.8,0.606,0.011,0.456,18.7,40.2,29.6,5.7,2.6,3.1,18.6,21.0,0.8,2.0,2.8,0.159,-1.2,0.5,-0.8,0.3,
Andre Drummond,UConn,2012,1,9,2023,12,30,CHI,C,79,10,1351,23.0,0.576,0.006,0.454,21.5,37.4,29.3,4.1,2.7,3.6,12.3,21.3,2.3,2.6,4.9,0.175,0.8,-0.7,0.1,0.7,
Andre Drummond,UConn,2012,1,9,2024,13,31,PHI,C,40,23,751,16.0,0.535,0.085,0.385,15.8,31.6,23.4,6.8,2.6,2.4,16.7,19.1,0.2,1.0,1.2,0.078,-2.4,-0.8,-3.2,-0.2,
Andre Drummond,UConn,2012,1,9,2025,14,32,PHI,C,8,0,133,19.5,0.581,0.182,0.394,18.3,32.9,25.6,4.9,2.1,5.5,7.2,12.8,0.3,0.2,0.5,0.194,0.8,0.2,1.0,0.1,
Andre Jackson Jr.,UConn,2023,2,36,2023,1,22,MIL,SG,57,8,572,8.5,0.596,0.46,0.11,8.4,13.1,10.8,10.8,1.3,0.9,21.1,10.0,0.5,0.5,1.0,0.081,-3.6,0.0,-3.6,-0.2,
Andre Jackson Jr.,UConn,2023,2,36,2024,2,23,MIL,SG,67,43,980,8.6,0.554,0.386,0.122,7.5,12.5,10.1,10.9,1.7,1.3,21.8,11.9,0.1,1.0,1.2,0.059,-3.6,0.2,-3.4,-0.3,
Andre Jackson Jr.,UConn,2023,2,36,2025,3,24,MIL,SG,3,0,13,11.7,0.0,0.0,0.0,8.6,0.0,4.2,16.5,7.2,0.0,0.0,3.3,0.0,0.0,0.0,0.119,-0.8,5.1,4.3,0.0,
Andre Roberson,Colorado,2013,1,26,2013,1,22,OKC,SG,40,16,399,9.0,0.518,0.191,0.147,10.7,15.6,13.3,5.2,2.4,2.0,20.8,10.1,0.2,0.6,0.8,0.099,-3.8,1.4,-2.4,0.0,
Andre Roberson,Colorado,2013,1,26,2014,2,23,OKC,SG,67,65,1286,9.1,0.513,0.423,0.239,5.1,16.0,10.6,7.4,2.1,1.8,17.2,9.0,0.5,1.6,2.1,0.079,-2.4,1.7,-0.7,0.4,
Andre Roberson,Colorado,2013,1,26,2015,3,24,OKC,SG,70,70,1553,10.2,0.566,0.376,0.197,5.9,11.4,8.8,4.0,1.7,2.0,10.5,9.1,1.8,1.6,3.4,0.105,-0.7,1.3,0.5,1.0,
Andre Roberson,Colorado,2013,1,26,2016,4,25,OKC,SF,79,79,2376,9.6,0.51,0.397,0.24,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,1.1,3.1,4.2,0.085,-2.5,1.4,-1.0,0.6,"DPOY-5,DEF2"
Andre Roberson,Colorado,2013,1,26,2017,5,26,OKC,SG,39,39,1037,10.9,0.543,0.222,0.235,7.8,12.2,9.9,6.0,2.2,3.1,14.4,8.6,0.8,1.3,2.2,0.1,-1.9,1.8,-0.1,0.5,
Andre Roberson,Colorado,2013,1,26,2019,6,28,OKC,SF,7,0,87,5.4,0.335,0.483,0.069,9.2,24.7,17.1,6.3,0.6,3.0,6.3,16.1,-0.1,0.1,0.0,-0.017,-5.2,-0.2,-5.4,-0.1,
Andre Roberson,Colorado,2013,1,26,2020,7,29,BRK,SG,5,0,63,4.2,0.202,0.571,0.143,12.9,13.3,13.2,7.4,2.3,1.4,11.8,11.7,-0.1,0.1,-0.1,-0.043,-5.2,-0.9,-6.1,-0.1,
Andrew Goudelock,College of Charleston,2011,2,46,2011,1,23,LAL,SG,40,0,419,8.4,0.488,0.431,0.069,1.4,6.6,4.1,8.0,0.5,0.0,10.5,21.9,0.0,0.1,0.1,0.011,-2.6,-2.4,-5.0,-0.3,
Andrew Goudelock,College of Charleston,2011,2,46,2012,2,24,LAL,SG,1,0,6,-6.4,0.0,0.0,0.0,18.9,0.0,9.2,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,-0.264,-9.7,-6.2,-15.9,0.0,
Andrew Goudelock,College of Charleston,2011,2,46,2015,3,27,HOU,PG,8,0,50,12.3,0.506,0.45,0.2,2.2,2.2,2.2,13.3,5.9,3.3,24.3,24.8,-0.1,0.1,0.0,-0.033,-5.4,1.8,-3.6,0.0,
Andrew Harrison,Kentucky,2015,2,44,2016,1,22,MEM,PG,72,18,1474,8.7,0.477,0.433,0.539,1.7,9.0,5.3,20.0,1.9,1.4,16.0,16.4,0.0,1.5,1.6,0.051,-4.0,0.6,-3.4,-0.5,
Andrew Harrison,Kentucky,2015,2,44,2017,2,23,MEM,PG,56,46,1326,12.7,0.534,0.331,0.371,2.0,9.7,5.7,21.3,1.4,1.8,14.0,19.6,1.0,0.7,1.7,0.062,-1.0,-0.5,-1.5,0.2,
Andrew Harrison,Kentucky,2015,2,44,2018,3,24,3TM,PG,17,0,187,5.8,0.443,0.472,0.34,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,-0.1,0.0,-0.1,-0.027,-5.8,-1.2,-7.1,-0.2,
Andrew Nembhard,Gonzaga,2022,2,31,2022,1,23,IND,SG,75,63,2073,10.0,0.528,0.408,0.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,0.4,0.8,1.2,0.029,-2.4,-0.8,-3.2,-0.6,
Andrew Nembhard,Gonzaga,2022,2,31,2023,2,24,IND,PG,68,47,1697,11.3,0.573,0.328,0.107,2.4,7.0,4.7,20.0,1.8,0.3,15.6,16.0,1.3,0.7,2.0,0.057,-1.6,-0.5,-2.2,-0.1,
Andrew Nembhard,Gonzaga,2022,2,31,2024,3,25,IND,SG,65,65,1881,11.7,0.545,0.325,0.252,2.0,10.7,6.4,22.5,2.0,0.5,15.8,16.3,1.1,1.7,2.8,0.071,-2.6,0.3,-2.3,-0.1,
Andrew Nembhard,Gonzaga,2022,2,31,2025,4,26,IND,PG,2,2,50,6.7,0.442,0.48,0.4,0.0,2.2,1.0,31.1,0.0,0.0,14.5,27.6,-0.1,0.0,-0.1,-0.074,-2.7,-4.4,-7.1,-0.1,
Andrew Nicholson,St. Bonaventure,2012,1,19,2012,1,23,ORL,PF,75,28,1249,15.1,0.557,0.0,0.193,6.2,17.1,11.7,6.1,1.0,2.0,13.0,22.1,0.9,0.8,1.7,0.065,-1.8,-0.9,-2.7,-0.2,
Andrew Nicholson,St. Bonaventure,2012,1,19,2013,2,24,ORL,PF,76,5,1174,9.9,0.489,0.212,0.136,5.1,19.5,12.3,3.5,0.8,1.5,10.3,19.3,-0.4,1.0,0.6,0.025,-3.9,-1.2,-5.1,-0.9,
Andrew Nicholson,St. Bonaventure,2012,1,19,2014,3,25,ORL,PF,40,3,492,10.3,0.483,0.216,0.132,3.8,15.2,9.4,7.3,0.6,2.0,10.7,20.8,-0.2,0.3,0.1,0.007,-3.4,-1.6,-4.9,-0.4,
Andrew Nicholson,St. Bonaventure,2012,1,19,2015,4,26,ORL,PF,56,0,823,14.8,0.567,0.368,0.21,4.5,22.8,13.5,4.8,0.6,2.2,10.8,20.4,0.8,0.8,1.6,0.092,0.0,-1.1,-1.1,0.2,
Andrew Nicholson,St. Bonaventure,2012,1,19,2016,5,27,2TM,PF,38,0,342,5.9,0.427,0.243,0.126,4.9,14.6,9.8,4.1,2.3,1.5,12.7,17.0,-0.5,0.4,-0.1,-0.019,-6.1,0.1,-6.0,-0.3,
Andrew Wiggins,Kansas,2014,1,1,2014,1,19,MIN,SF,82,82,2969,13.9,0.517,0.111,0.41,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0.0,2.1,0.034,-0.4,-2.0,-2.4,-0.3,ROY-1
Andrew Wiggins,Kansas,2014,1,1,2015,2,20,MIN,SF,81,81,2845,16.5,0.543,0.147,0.437,4.3,7.5,5.9,10.1,1.4,1.3,10.6,27.2,3.4,0.7,4.1,0.069,0.9,-2.2,-1.3,0.5,
Andrew Wiggins,Kansas,2014,1,1,2016,3,21,MIN,SF,82,82,3048,16.5,0.534,0.184,0.345,3.8,8.8,6.3,10.6,1.4,0.8,9.4,29.0,3.3,0.9,4.2,0.066,0.7,-2.4,-1.7,0.2,
Andrew Wiggins,Kansas,2014,1,1,2017,4,22,MIN,SF,82,82,2979,13.0,0.505,0.26,0.242,3.1,10.8,6.9,8.2,1.5,1.5,8.8,23.4,0.5,1.6,2.1,0.033,-0.8,-1.7,-2.4,-0.3,
Andrew Wiggins,Kansas,2014,1,1,2018,5,23,MIN,SF,73,73,2543,12.4,0.493,0.288,0.245,3.5,11.4,7.4,10.9,1.3,1.6,9.3,24.4,-0.6,1.3,0.6,0.012,-1.2,-1.8,-3.0,-0.6,
Andrew Wiggins,Kansas,2014,1,1,2019,6,24,2TM,SF,54,54,1858,16.4,0.536,0.342,0.274,3.6,12.3,7.8,18.1,1.1,2.4,10.7,27.4,0.8,1.1,1.9,0.05,1.1,-1.4,-0.3,0.8,
Andrew Wiggins,Kansas,2014,1,1,2020,7,25,GSW,PF,71,71,2364,15.0,0.568,0.348,0.225,3.7,11.8,7.8,10.9,1.3,2.6,9.8,23.3,1.2,2.7,3.9,0.08,0.0,-0.4,-0.4,1.0,
Andrew Wiggins,Kansas,2014,1,1,2021,8,26,GSW,SF,73,73,2329,15.0,0.56,0.392,0.231,4.1,10.9,7.6,10.8,1.6,2.1,9.0,23.1,1.8,3.4,5.1,0.105,0.3,0.1,0.4,1.4,AS
Andrew Wiggins,Kansas,2014,1,1,2022,9,27,GSW,SF,37,37,1190,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,
Andrew Wiggins,Kansas,2014,1,1,2023,10,28,GSW,SF,71,59,1920,12.7,0.544,0.326,0.242,6.2,11.8,9.0,8.6,1.1,1.9,9.2,20.9,1.2,1.6,2.8,0.07,-1.4,-1.2,-2.5,-0.3,
Andrew Wiggins,Kansas,2014,1,1,2024,11,29,2TM,SF,60,60,1842,16.4,0.566,0.415,0.306,5.1,10.8,7.9,13.5,1.6,2.6,9.4,24.5,1.9,2.1,4.0,0.104,1.2,-0.3,0.9,1.4,
Andrew Wiggins,Kansas,2014,1,1,2025,12,30,MIA,SF,10,10,322,14.8,0.601,0.376,0.188,4.4,10.2,7.4,9.8,2.0,2.6,11.7,20.8,0.2,0.4,0.6,0.088,-0.1,0.5,0.4,0.2,
Andy Rautins,Syracuse,2010,2,38,2010,1,24,NYK,SG,5,0,24,-1.2,0.508,0.571,0.286,0.0,4.8,2.4,18.7,2.1,0.0,47.0,27.5,-0.2,0.0,-0.2,-0.314,-8.0,-5.2,-13.2,-0.1,
Anthony Bennett,UNLV,2013,1,1,2013,1,20,CLE,PF,52,0,663,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.028,-6.0,-1.3,-7.4,-0.9,
Anthony Bennett,UNLV,2013,1,1,2014,2,21,MIN,PF,57,3,894,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,0.017,-2.5,-1.4,-3.9,-0.4,
Anthony Bennett,UNLV,2013,1,1,2015,3,22,TOR,PF,19,0,84,10.4,0.446,0.519,0.37,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,0.054,-2.9,-1.1,-3.9,0.0,
Anthony Bennett,UNLV,2013,1,1,2016,4,23,BRK,PF,23,1,264,14.7,0.533,0.522,0.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,0.09,0.5,-1.9,-1.4,0.0,
Anthony Black,Arkansas,2023,1,6,2023,1,20,ORL,PG,69,33,1164,8.4,0.56,0.381,0.324,3.3,10.8,7.0,10.6,1.5,1.7,16.6,12.7,0.1,1.5,1.6,0.067,-3.8,0.8,-3.0,-0.3,
Anthony Black,Arkansas,2023,1,6,2024,2,21,ORL,PG,78,10,1887,11.6,0.521,0.315,0.318,3.0,11.4,7.0,19.4,2.3,2.4,16.4,19.6,-0.6,3.0,2.4,0.061,-3.1,1.2,-1.9,0.0,
Anthony Black,Arkansas,2023,1,6,2025,3,22,ORL,PG,9,1,242,11.8,0.578,0.392,0.367,2.7,10.5,6.6,13.8,2.1,2.8,19.3,19.5,-0.1,0.3,0.2,0.05,-2.3,0.4,-1.9,0.0,
Anthony Brown,Stanford,2015,2,34,2015,1,23,LAL,SF,29,11,599,4.9,0.427,0.556,0.159,1.6,11.3,6.3,4.8,1.2,0.7,10.0,11.0,-0.4,0.1,-0.3,-0.024,-4.5,-1.0,-5.5,-0.5,
Anthony Brown,Stanford,2015,2,34,2016,2,24,2TM,SF,11,0,159,7.2,0.43,0.54,0.0,5.3,16.9,11.0,7.6,1.5,0.5,10.7,15.6,-0.2,0.2,0.0,0.001,-4.5,0.1,-4.4,-0.1,
Anthony Brown,Stanford,2015,2,34,2017,3,25,MIN,SF,1,0,4,41.9,1.5,1.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.571,26.2,4.3,30.5,0.0,
Anthony Davis,Kentucky,2012,1,1,2012,1,19,NOH,PF,64,60,1846,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1,ROY-2
Anthony Davis,Kentucky,2012,1,1,2013,2,20,NOP,PF,67,66,2358,26.5,0.582,0.009,0.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,7.2,3.2,10.4,0.212,4.0,0.8,4.8,4.0,"DPOY-8,AS"
Anthony Davis,Kentucky,2012,1,1,2014,3,21,NOP,PF,68,68,2455,30.8,0.591,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.274,6.6,2.3,8.9,6.7,"MVP-5,DPOY-4,AS,NBA1,DEF2"
Anthony Davis,Kentucky,2012,1,1,2015,4,22,NOP,C,61,61,2164,25.0,0.559,0.095,0.379,6.4,26.4,16.1,10.0,1.8,4.7,8.4,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2,"DPOY-9,AS"
Anthony Davis,Kentucky,2012,1,1,2016,5,23,NOP,C,75,75,2708,27.5,0.58,0.088,0.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,0.195,4.4,1.4,5.9,5.4,"MVP-9,AS,NBA1,DEF2"
Anthony Davis,Kentucky,2012,1,1,2017,6,24,NOP,PF,75,75,2727,28.9,0.612,0.111,0.409,7.7,24.8,16.5,10.8,2.0,5.6,8.6,30.0,8.8,4.9,13.7,0.241,5.3,1.4,6.7,5.9,"MVP-3,DPOY-3,AS,NBA1,DEF1"
Anthony Davis,Kentucky,2012,1,1,2018,7,25,NOP,C,56,56,1850,30.3,0.597,0.141,0.422,9.9,27.5,18.8,19.0,2.2,6.0,8.4,29.5,6.4,3.1,9.5,0.247,7.1,2.3,9.4,5.3,AS
Anthony Davis,Kentucky,2012,1,1,2019,8,26,LAL,PF,62,62,2131,27.4,0.61,0.199,0.479,7.4,22.1,14.8,15.1,2.0,6.0,10.4,29.3,6.7,4.4,11.1,0.25,5.4,2.6,8.0,5.4,"MVP-6,DPOY-2,AS,NBA1,DEF1"
Anthony Davis,Kentucky,2012,1,1,2020,9,27,LAL,PF,36,36,1162,22.1,0.556,0.163,0.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,1.3,2.4,3.7,0.152,2.6,2.2,4.8,2.0,AS
Anthony Davis,Kentucky,2012,1,1,2021,10,28,LAL,C,40,40,1404,23.9,0.578,0.101,0.351,8.1,22.0,15.1,14.7,1.7,5.7,9.3,27.1,2.6,2.0,4.5,0.155,2.6,1.2,3.8,2.0,
Anthony Davis,Kentucky,2012,1,1,2022,11,29,LAL,C,56,54,1904,27.8,0.627,0.077,0.462,11.3,27.6,19.7,13.0,1.5,5.1,9.5,28.4,5.5,3.4,9.0,0.226,4.6,1.7,6.3,4.0,
Anthony Davis,Kentucky,2012,1,1,2023,12,30,LAL,C,76,76,2700,25.8,0.621,0.083,0.402,10.4,28.3,19.8,15.5,1.6,5.7,9.5,26.7,7.2,4.7,11.8,0.21,3.5,1.7,5.1,4.9,"DPOY-4,AS,NBA2,DEF1"
Anthony Davis,Kentucky,2012,1,1,2024,13,31,2TM,C,51,51,1706,26.3,0.588,0.136,0.405,9.1,29.1,19.4,18.3,1.7,6.0,9.5,30.4,3.7,3.0,6.7,0.188,3.9,1.5,5.4,3.2,AS
Anthony Davis,Kentucky,2012,1,1,2025,14,32,DAL,PF,5,5,149,23.6,0.587,0.147,0.413,11.9,23.3,17.7,13.8,2.5,3.2,11.0,28.2,0.2,0.3,0.5,0.16,2.7,1.2,3.8,0.2,
Anthony Edwards,Georgia,2020,1,1,2020,1,19,MIN,SG,72,55,2314,13.9,0.523,0.429,0.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27.0,-0.6,1.4,0.8,0.017,-0.4,-1.7,-2.1,-0.1,ROY-2
Anthony Edwards,Georgia,2020,1,1,2021,2,20,MIN,SG,72,72,2466,16.5,0.56,0.484,0.225,2.6,12.5,7.5,17.4,2.0,1.8,12.2,26.4,1.8,2.4,4.3,0.084,1.6,-0.4,1.2,2.0,
Anthony Edwards,Georgia,2020,1,1,2022,3,21,MIN,SG,79,79,2842,17.4,0.564,0.375,0.274,1.9,15.9,9.0,19.3,2.1,1.8,13.0,29.9,0.2,3.6,3.8,0.064,1.0,0.0,1.0,2.1,AS
Anthony Edwards,Georgia,2020,1,1,2023,4,22,MIN,SG,79,78,2770,19.7,0.575,0.341,0.325,2.2,14.8,8.8,24.6,1.8,1.3,11.9,32.3,2.9,4.7,7.5,0.13,2.7,0.5,3.3,3.7,"MVP-7,CPOY-8,AS,NBA2"
Anthony Edwards,Georgia,2020,1,1,2024,5,23,MIN,SG,79,79,2871,20.1,0.595,0.503,0.308,2.4,14.8,8.7,20.9,1.6,1.7,12.0,31.4,4.6,3.8,8.4,0.14,4.4,0.0,4.3,4.6,"MVP-7,CPOY-3,AS,NBA2"
Anthony Edwards,Georgia,2020,1,1,2025,6,24,MIN,SG,5,5,132,26.2,0.659,0.442,0.314,4.5,11.6,8.2,16.4,1.1,2.1,11.7,36.2,0.3,0.1,0.4,0.154,7.9,-2.0,5.9,0.3,
Anton Watson,Gonzaga,2024,2,54,2024,1,24,NYK,SF,9,0,22,5.9,0.444,0.111,0.0,5.3,10.3,7.8,12.8,2.3,0.0,18.2,21.7,-0.1,0.0,0.0,-0.07,-8.3,-1.8,-10.1,0.0,
Antonio Reeves,Kentucky,2024,2,47,2024,1,24,NOP,SG,44,6,660,11.7,0.579,0.52,0.141,2.9,7.6,5.1,8.8,1.5,0.6,10.2,18.8,0.4,0.0,0.4,0.029,-1.2,-2.0,-3.2,-0.2,
Archie Goodwin,Kentucky,2013,1,29,2013,1,19,PHO,SG,52,0,533,10.3,0.507,0.216,0.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,0.018,-3.1,-0.1,-3.2,-0.2,
Archie Goodwin,Kentucky,2013,1,29,2014,2,20,PHO,SG,41,2,535,11.2,0.486,0.204,0.413,5.5,9.7,7.6,12.6,1.7,1.3,16.8,23.4,-0.2,0.4,0.2,0.014,-2.8,-0.6,-3.4,-0.2,
Archie Goodwin,Kentucky,2013,1,29,2015,3,21,PHO,PG,57,13,1114,11.1,0.498,0.235,0.457,2.6,11.5,6.9,17.2,1.2,1.0,16.5,23.2,-0.4,0.5,0.1,0.004,-2.1,-1.5,-3.7,-0.5,
Archie Goodwin,Kentucky,2013,1,29,2016,4,22,2TM,SG,15,0,214,18.7,0.651,0.227,0.636,3.5,10.3,6.9,18.5,0.9,1.8,14.2,19.8,0.6,0.1,0.7,0.153,2.2,-0.3,1.9,0.2,
Armon Johnson,Nevada,2010,2,34,2010,1,21,POR,PG,38,0,277,9.3,0.497,0.119,0.218,4.7,11.5,7.9,28.1,1.0,0.3,25.6,25.1,-0.4,0.2,-0.3,-0.044,-3.3,-1.9,-5.1,-0.2,
Armon Johnson,Nevada,2010,2,34,2011,2,22,2TM,PG,9,0,124,12.9,0.515,0.07,0.14,0.9,11.6,6.1,16.1,2.1,0.0,11.6,19.1,0.1,0.0,0.1,0.05,-1.8,0.1,-1.7,0.0,
Arnett Moultrie,Mississippi State,2012,1,27,2012,1,22,PHI,PF,47,0,542,16.7,0.595,0.0,0.209,15.4,14.8,15.1,2.9,1.7,1.4,11.5,14.1,1.1,0.6,1.7,0.149,0.0,-1.2,-1.2,0.1,
Arnett Moultrie,Mississippi State,2012,1,27,2013,2,23,PHI,PF,12,2,187,6.7,0.448,0.0,0.132,6.1,14.4,10.1,1.5,2.1,1.7,14.8,10.7,-0.1,0.1,0.0,0.007,-5.9,-1.4,-7.3,-0.3,
Asa Newell,Georgia,2025,1,23,2025,1,20,ATL,PF,5,0,58,19.5,0.646,0.48,0.12,14.9,12.6,13.8,2.7,3.3,1.6,10.2,21.2,0.1,0.1,0.2,0.154,1.2,-0.5,0.7,0.0,
Austin Rivers,Duke,2012,1,10,2012,1,20,NOH,SG,61,26,1418,5.9,0.431,0.221,0.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5,
Austin Rivers,Duke,2012,1,10,2013,2,21,NOP,PG,69,4,1339,11.6,0.482,0.209,0.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,0.2,0.4,0.6,0.023,-2.0,-1.4,-3.4,-0.5,
Austin Rivers,Duke,2012,1,10,2014,3,22,2TM,SG,76,5,1563,10.3,0.481,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1.0,1.5,0.046,-2.5,-0.3,-2.8,-0.3,
Austin Rivers,Duke,2012,1,10,2015,4,23,LAC,SG,67,7,1464,11.1,0.523,0.359,0.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,0.6,1.3,1.9,0.063,-2.2,-0.5,-2.7,-0.2,
Austin Rivers,Duke,2012,1,10,2016,5,24,LAC,SG,74,29,2054,11.4,0.545,0.409,0.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-1.2,-1.0,-2.2,-0.1,
Austin Rivers,Duke,2012,1,10,2017,6,25,LAC,SG,61,59,2057,12.6,0.526,0.447,0.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,1.4,1.0,2.4,0.056,-0.3,-0.9,-1.2,0.4,
Austin Rivers,Duke,2012,1,10,2018,7,26,2TM,SG,76,15,2028,7.7,0.503,0.572,0.166,1.3,7.5,4.4,11.5,1.1,1.0,10.0,14.5,0.4,0.8,1.2,0.028,-3.3,-1.0,-4.3,-1.1,
Austin Rivers,Duke,2012,1,10,2019,8,27,HOU,SG,68,4,1594,10.4,0.542,0.539,0.222,1.8,9.8,5.8,10.0,1.4,0.5,8.3,15.6,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2,
