Player,College,DraftYear,DraftRound,DraftPick,Season,SeasonNum,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
Robert Sacre,Gonzaga,2012,2,60,2012,1,23,LAL,C,32,3,203,3.4,0.407,0.0,0.229,5.0,13.2,9.2,4.3,0.0,3.6,15.9,13.8,-0.2,0.1,-0.1,-0.024,-8.0,-0.7,-8.8,-0.4,
Robert Williams,Texas A&M,2018,1,27,2018,1,21,BOS,C,32,2,283,18.8,0.703,0.0,0.294,10.2,20.4,15.3,3.3,1.5,12.5,14.8,10.3,0.5,0.6,1.2,0.201,-1.7,3.4,1.8,0.3,
Robert Woodard II,Mississippi State,2020,2,40,2020,1,21,SAC,SF,13,0,45,12.5,0.425,0.3,0.4,9.7,30.0,19.7,6.3,0.0,5.6,4.1,23.4,0.0,0.0,0.0,-0.011,-2.7,-2.6,-5.3,0.0,
Rodney Hood,Duke,2014,1,23,2014,1,22,UTA,SG,50,21,1064,12.3,0.529,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.098,-1.0,0.3,-0.7,0.3,
Romeo Langford,Indiana,2019,1,14,2019,1,20,BOS,SG,32,2,370,5.4,0.434,0.338,0.313,4.4,7.4,5.9,4.5,1.0,2.0,10.8,11.8,-0.2,0.4,0.2,0.025,-4.7,-0.3,-4.9,-0.3,
Rondae Hollis-Jefferson,Arizona,2015,1,23,2015,1,21,BRK,SF,29,17,615,14.2,0.519,0.101,0.377,7.0,21.4,14.1,10.1,3.2,2.1,13.9,13.5,0.5,0.7,1.2,0.094,-1.4,2.2,0.8,0.4,
Royce White,Iowa State,2012,1,16,2013,1,22,SAC,PF,3,0,9,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,-0.121,-12.5,-4.5,-16.9,0.0,
Rui Hachimura,Gonzaga,2019,1,9,2019,1,21,WAS,PF,48,48,1444,13.5,0.535,0.16,0.257,5.7,17.0,11.1,8.8,1.2,0.5,8.0,19.0,1.3,0.5,1.8,0.06,-1.2,-2.0,-3.2,-0.4,
Russ Smith,Louisville,2014,2,47,2014,1,23,2TM,PG,12,0,65,5.2,0.488,0.44,0.52,1.8,8.7,5.3,19.4,2.4,0.0,28.1,30.1,-0.2,0.1,-0.1,-0.094,-7.6,-1.2,-8.8,-0.1,
Ryan Dunn,Virginia,2024,1,28,2024,1,22,PHO,SF,74,44,1410,10.7,0.517,0.553,0.082,7.5,13.5,10.6,5.7,1.5,2.7,7.5,16.7,0.2,0.7,1.0,0.034,-2.9,-1.2,-4.1,-0.7,
Ryan Kalkbrenner,Creighton,2025,2,34,2025,1,24,CHO,C,9,9,246,17.8,0.812,0.021,0.146,14.2,14.1,14.1,2.9,1.9,8.4,23.9,11.2,0.4,0.3,0.7,0.136,-0.5,1.1,0.6,0.2,
Ryan Kelly,Duke,2013,2,48,2013,1,22,LAL,PF,59,25,1312,12.6,0.548,0.383,0.364,3.4,14.4,8.9,10.7,1.2,2.5,9.8,15.9,1.5,0.7,2.2,0.081,-1.4,-0.1,-1.5,0.2,
Ryan Reid,Florida State,2010,2,57,2011,1,25,OKC,PF,5,0,17,17.6,0.8,0.0,0.0,7.2,6.3,6.7,0.0,0.0,0.0,16.7,16.0,0.0,0.0,0.1,0.142,1.0,-3.0,-2.0,0.0,
Ryan Rollins,Toledo,2022,2,44,2022,1,20,GSW,PG,12,0,62,-1.4,0.508,0.45,0.3,5.4,15.7,10.6,12.4,0.8,1.4,41.4,26.1,-0.3,0.1,-0.3,-0.218,-11.3,-3.7,-15.0,-0.2,
Saben Lee,Vanderbilt,2020,2,38,2020,1,21,DET,PG,48,7,781,13.8,0.536,0.11,0.424,2.8,11.1,6.9,33.2,2.0,1.5,18.1,17.0,0.7,0.8,1.5,0.091,-2.1,0.2,-2.0,0.0,
Saddiq Bey,Villanova,2020,1,19,2020,1,21,DET,SF,70,53,1909,12.6,0.567,0.666,0.213,2.5,16.2,9.3,7.6,1.3,0.6,7.4,18.7,1.6,1.7,3.3,0.082,0.3,-0.8,-0.5,0.7,ROY-4
Sam Dekker,Wisconsin,2015,1,18,2015,1,21,HOU,PF,3,0,6,10.8,,,,0.0,18.5,9.2,0.0,8.2,0.0,,0.0,0.0,0.0,0.0,0.116,-2.8,5.1,2.2,0.0,
Sam Merrill,Utah State University,2020,2,60,2020,1,24,MIL,SG,30,2,233,11.9,0.603,0.653,0.056,2.8,10.4,6.8,11.4,1.6,0.4,11.9,15.0,0.3,0.2,0.5,0.102,-0.7,-0.3,-1.0,0.1,
Sandro Mamukelashvili,Seton Hall,2021,2,54,2021,1,22,MIL,PF,41,3,407,14.7,0.618,0.452,0.191,9.3,12.0,10.7,7.4,1.1,2.1,10.7,14.6,0.8,0.3,1.1,0.135,0.6,-1.0,-0.3,0.2,
Santi Aldama,Loyola (MD),2021,1,30,2021,1,21,MEM,PF,32,0,360,10.2,0.452,0.364,0.242,9.4,16.1,12.6,7.7,0.8,2.5,9.9,18.4,-0.1,0.4,0.3,0.044,-4.2,-1.5,-5.7,-0.3,
Scottie Barnes,Florida State,2021,1,4,2021,1,20,TOR,PF,74,74,2617,16.3,0.552,0.207,0.231,7.7,15.8,11.5,14.7,1.5,2.1,11.7,19.0,3.7,2.9,6.6,0.122,0.5,0.4,0.9,1.9,ROY-1
Scottie Lewis,Florida,2021,2,56,2021,1,21,CHO,SG,2,0,7,14.6,0.568,,,0.0,0.0,0.0,16.2,6.9,0.0,0.0,5.3,0.0,0.0,0.0,0.164,0.0,5.9,6.0,0.0,
Semaj Christon,Xavier,2014,2,55,2016,1,24,OKC,PG,64,1,973,5.7,0.387,0.283,0.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,0.006,-4.8,-0.3,-5.1,-0.8,
Semi Ojeleye,SMU,2017,2,37,2017,1,23,BOS,PF,73,0,1150,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9.0,-0.2,1.3,1.2,0.048,-4.6,-0.1,-4.7,-0.8,
Seth Lundy,Penn State,2023,2,46,2023,1,23,ATL,SF,9,0,52,0.0,0.373,0.765,0.235,2.0,13.1,7.3,0.0,0.0,0.0,5.1,15.8,-0.1,0.0,-0.1,-0.092,-7.7,-5.0,-12.7,-0.1,
Shabazz Muhammad,UCLA,2013,1,14,2013,1,21,MIN,SG,37,0,290,13.1,0.505,0.089,0.323,8.8,11.2,10.0,3.4,1.4,0.3,10.2,23.1,0.1,0.2,0.3,0.053,-2.2,-2.3,-4.5,-0.2,
Shabazz Napier,UConn,2014,1,24,2014,1,23,MIA,PG,51,10,1012,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.7,-0.5,-3.2,-0.3,
Shaedon Sharpe,Kentucky,2022,1,7,2022,1,19,POR,SG,80,15,1779,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,
Shai Gilgeous-Alexander,Kentucky,2018,1,11,2018,1,20,LAC,PG,82,73,2174,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,ROY-6
Shake Milton,SMU,2018,2,54,2018,1,22,PHI,SG,20,0,268,9.3,0.483,0.506,0.08,3.7,10.0,6.9,9.2,1.4,2.3,6.2,15.0,0.1,0.3,0.3,0.059,-2.6,-0.6,-3.2,-0.1,
Shane Larkin,Miami (FL),2013,1,18,2013,1,21,DAL,PG,48,0,489,8.3,0.446,0.277,0.182,2.6,7.3,5.0,20.4,2.7,0.2,20.9,17.4,-0.4,0.3,-0.1,-0.01,-3.8,0.0,-3.8,-0.2,
Sharife Cooper,Auburn,2021,2,48,2021,1,20,ATL,PG,13,0,39,-5.4,0.25,0.429,0.0,0.0,14.0,7.0,16.3,0.0,0.0,26.3,21.3,-0.2,0.0,-0.2,-0.297,-11.3,-5.0,-16.3,-0.1,
Shelvin Mack,Butler,2011,2,34,2011,1,21,WAS,PG,64,0,779,11.9,0.468,0.191,0.268,1.7,11.7,6.7,26.0,1.9,0.2,16.3,16.9,0.2,0.5,0.7,0.042,-2.0,-0.7,-2.6,-0.1,
Sindarius Thornwell,South Carolina,2017,2,48,2017,1,23,LAC,SG,73,16,1156,8.2,0.519,0.262,0.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,0.1,0.9,1.0,0.041,-3.4,1.0,-2.4,-0.1,
Sion James,Duke,2025,2,33,2025,1,23,CHO,SG,9,4,227,12.4,0.796,0.556,0.267,1.5,11.4,6.7,7.7,1.0,1.2,13.7,10.5,0.5,0.1,0.5,0.112,-0.1,-0.4,-0.5,0.1,
Skal Labissière,Kentucky,2016,1,28,2016,1,20,SAC,PF,33,12,612,16.8,0.577,0.037,0.339,9.7,20.7,15.3,7.5,1.3,1.9,12.9,21.3,0.7,0.5,1.3,0.099,-0.9,-1.4,-2.3,0.0,
Skylar Mays,LSU,2020,2,50,2020,1,23,ATL,SG,33,0,269,16.8,0.569,0.408,0.255,4.2,10.0,7.1,16.4,2.6,0.7,7.6,19.1,0.5,0.3,0.8,0.14,1.2,0.7,1.9,0.3,
Solomon Alabi,Florida State,2010,2,50,2010,1,22,TOR,C,12,0,59,2.0,0.189,0.0,0.133,13.7,14.4,14.1,4.6,1.8,2.6,15.9,14.3,-0.2,0.0,-0.2,-0.142,-6.0,-2.9,-8.9,-0.1,
Solomon Hill,Arizona,2013,1,23,2013,1,22,IND,SF,28,0,226,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0.0,0.4,0.4,0.08,-3.3,0.9,-2.4,0.0,
Spencer Dinwiddie,Colorado,2014,2,38,2014,1,21,DET,PG,34,1,455,10.2,0.394,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1.0,15.2,21.1,-0.3,0.4,0.1,0.009,-3.0,0.2,-2.8,-0.1,
Stanley Johnson,Arizona,2015,1,8,2015,1,19,DET,SF,73,6,1687,8.7,0.46,0.342,0.17,3.6,16.7,9.9,10.8,1.6,0.5,15.0,19.6,-1.3,1.9,0.6,0.018,-3.5,0.2,-3.3,-0.5,
Stephen Zimmerman,UNLV,2016,2,41,2016,1,20,ORL,C,19,0,108,7.3,0.346,0.0,0.161,10.8,24.9,17.6,5.3,0.9,3.7,8.3,14.8,-0.1,0.1,0.0,-0.005,-6.6,-1.7,-8.3,-0.2,
Stephon Castle,UConn,2024,1,4,2024,1,20,SAS,SG,81,47,2162,13.7,0.522,0.337,0.348,4.4,10.3,7.4,22.8,1.7,0.9,13.4,26.0,0.1,1.0,1.1,0.025,-1.5,-1.7,-3.2,-0.6,ROY-1
Sterling Brown,SMU,2017,2,46,2017,1,22,MIL,SG,54,4,776,9.1,0.503,0.444,0.117,4.1,17.5,10.8,4.5,2.0,1.4,10.4,14.0,0.0,0.7,0.7,0.043,-2.8,-0.2,-3.1,-0.2,
Steven Adams,Pitt,2013,1,12,2013,1,20,OKC,C,81,20,1197,11.2,0.541,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1,ROY-7
Svi Mykhailiuk,Kansas,2018,2,47,2018,1,21,2TM,SF,42,0,440,6.0,0.447,0.636,0.143,2.2,6.2,4.2,10.9,1.5,0.2,12.4,16.0,-0.4,0.3,-0.1,-0.012,-3.9,-1.1,-5.0,-0.3,
T.J. Leaf,UCLA,2017,1,18,2017,1,20,IND,PF,53,0,459,10.7,0.545,0.309,0.118,7.2,13.0,10.1,2.8,0.5,0.8,6.5,14.9,0.5,0.3,0.8,0.082,-1.4,-1.7,-3.1,-0.1,
T.J. Warren,NC State,2014,1,14,2014,1,21,PHO,SF,40,1,614,14.0,0.551,0.098,0.089,7.3,7.9,7.6,6.6,1.5,1.1,10.8,17.8,0.7,0.4,1.1,0.085,-0.6,-0.4,-0.9,0.2,
Taelon Peter,Liberty,2025,2,54,2025,1,23,IND,SG,6,0,58,5.3,0.487,0.909,0.273,3.2,7.5,5.2,14.2,0.8,1.6,24.5,11.3,0.0,0.0,0.0,0.001,-4.6,-0.5,-5.1,0.0,
Talen Horton-Tucker,Iowa State,2019,2,46,2019,1,19,LAL,SG,6,1,81,12.3,0.535,0.433,0.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0.0,0.2,0.1,0.07,-4.0,2.0,-2.1,0.0,
Tari Eason,LSU,2022,1,17,2022,1,21,HOU,PF,82,5,1767,15.2,0.525,0.261,0.22,12.0,18.9,15.4,7.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1,
Taurean Prince,Baylor,2016,1,12,2016,1,22,ATL,SF,59,10,981,9.8,0.513,0.358,0.33,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,-0.4,1.5,1.1,0.054,-3.5,1.7,-1.8,0.0,
Taylor Hendricks,Central Florida,2023,1,9,2023,1,20,UTA,PF,40,23,856,11.8,0.578,0.583,0.121,6.0,17.7,11.9,5.0,1.6,3.1,9.7,13.7,0.7,0.6,1.2,0.07,-1.3,-0.4,-1.6,0.1,
Terance Mann,Florida State,2019,2,48,2019,1,23,LAC,SF,41,6,362,10.6,0.545,0.253,0.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.7,1.2,-1.5,0.0,
Terrence Jones,Kentucky,2012,1,18,2012,1,21,HOU,PF,19,0,276,17.1,0.512,0.202,0.181,11.6,15.0,13.4,8.6,2.2,5.2,11.4,18.1,0.3,0.4,0.7,0.128,0.3,1.4,1.7,0.3,
Terrence Ross,Washington,2012,1,8,2012,1,21,TOR,SG,73,2,1239,10.4,0.491,0.429,0.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0.0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1,
Terrence Shannon Jr.,Illinois,2024,1,27,2024,1,24,MIN,SG,32,1,339,11.9,0.56,0.272,0.184,3.3,11.9,7.7,13.8,1.0,1.4,10.9,17.7,0.3,0.4,0.6,0.091,-2.1,0.0,-2.1,0.0,
Terry Rozier,Louisville,2015,1,16,2015,1,21,BOS,PG,39,0,311,5.0,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,-0.6,0.3,-0.3,-0.047,-4.7,-1.4,-6.1,-0.3,
Thomas Bryant,Indiana,2017,2,42,2017,1,20,LAL,C,15,0,72,9.9,0.441,0.476,0.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.1,0.1,0.05,-3.1,-0.2,-3.3,0.0,
Thomas Robinson,Kansas,2012,1,5,2012,1,21,2TM,PF,70,0,1056,10.9,0.451,0.003,0.34,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9,
Thomas Welsh,UCLA,2018,2,58,2018,1,22,DEN,C,11,0,36,16.1,0.648,0.538,0.154,0.0,12.1,6.0,20.5,0.0,0.0,6.7,17.7,0.1,0.0,0.1,0.162,2.2,-1.1,1.2,0.0,
Tim Hardaway Jr.,Michigan,2013,1,24,2013,1,21,NYK,SG,81,1,1875,12.7,0.554,0.521,0.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,2.7,0.4,3.1,0.08,0.0,-1.8,-1.8,0.1,"ROY-5,6MOY-13"
Tobias Harris,Tennessee,2011,1,19,2011,1,19,MIL,SF,42,9,479,14.2,0.54,0.136,0.32,6.7,16.8,11.6,7.4,1.4,1.1,13.9,20.6,0.4,0.4,0.9,0.087,-1.0,-0.9,-1.9,0.0,
Tony Bradley,UNC,2017,1,28,2017,1,20,UTA,C,9,0,29,9.5,0.337,0.091,0.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.033,-3.0,-4.5,-7.5,0.0,
Tony Mitchell,University of North Texas,2013,2,37,2013,1,21,DET,PF,21,0,79,18.1,0.54,0.083,1.583,19.7,16.0,18.0,3.4,3.8,3.0,16.4,13.2,0.1,0.1,0.2,0.151,0.5,-0.1,0.4,0.0,
Tony Snell,New Mexico,2013,1,20,2013,1,22,CHI,SG,77,12,1231,8.0,0.489,0.53,0.122,1.8,9.6,5.7,9.1,1.3,0.9,11.1,14.9,-0.1,1.7,1.6,0.063,-3.1,0.5,-2.6,-0.2,
Tony Wroten,Washington,2012,1,25,2012,1,19,MEM,SG,35,0,272,9.3,0.461,0.186,0.337,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,-0.2,0.3,0.1,0.017,-3.5,-0.2,-3.8,-0.1,
Toumani Camara,Dayton,2023,2,52,2023,1,23,POR,PF,70,49,1739,10.6,0.547,0.393,0.226,8.4,14.0,11.0,7.2,1.9,1.7,14.9,13.8,0.6,1.4,2.0,0.055,-3.1,0.0,-3.1,-0.5,
Trae Young,Oklahoma,2018,1,5,2018,1,20,ATL,PG,81,81,2503,17.0,0.539,0.384,0.33,2.6,10.2,6.3,40.5,1.3,0.5,17.6,28.4,2.5,0.7,3.3,0.062,2.3,-2.8,-0.6,0.9,ROY-2
Travis Leslie,Georgia,2011,2,47,2011,1,21,LAC,SG,10,0,45,14.6,0.39,0.0,0.643,15.7,8.0,11.9,17.0,2.4,3.7,10.0,20.5,0.0,0.0,0.1,0.06,0.0,-0.3,-0.3,0.0,
Trayce Jackson-Davis,Indiana,2023,2,57,2023,1,23,GSW,PF,68,16,1130,21.6,0.692,0.003,0.398,13.1,19.4,16.3,10.4,1.2,6.1,11.2,16.4,3.2,1.6,4.8,0.205,1.5,1.2,2.8,1.4,
Tre Johnson,Texas,2025,1,6,2025,1,19,WAS,SG,10,2,259,9.3,0.544,0.509,0.113,2.3,12.2,7.3,7.5,0.5,2.0,13.3,20.3,-0.2,0.0,-0.2,-0.039,-2.7,-3.2,-5.9,-0.3,
Tre Jones,Duke,2020,2,41,2020,1,21,SAS,PG,37,1,269,12.1,0.544,0.064,0.244,3.1,5.2,4.2,20.0,1.4,0.0,13.1,16.1,0.2,0.1,0.4,0.066,-2.2,-1.3,-3.5,-0.1,
Tre Mann,Florida,2021,1,18,2021,1,20,OKC,PG,60,26,1367,10.2,0.501,0.463,0.139,1.9,11.2,6.4,10.7,1.7,0.8,10.2,22.0,-1.0,1.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,
Tremont Waters,LSU,2019,2,51,2019,1,22,BOS,PG,11,1,119,4.3,0.381,0.49,0.163,0.0,10.7,5.4,18.3,4.1,1.6,22.2,24.2,-0.5,0.2,-0.3,-0.103,-8.5,1.0,-7.5,-0.2,
Trevor Booker,Clemson,2010,1,23,2010,1,23,WAS,PF,65,14,1063,15.3,0.582,0.004,0.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,1.8,0.8,2.6,0.119,-0.6,-0.3,-0.9,0.3,
Trevor Keels,Duke,2022,2,42,2022,1,19,NYK,SG,3,0,8,3.7,0.375,1.0,0.0,0.0,27.6,13.7,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.062,-7.4,-5.6,-13.0,0.0,
Trey Burke,Michigan,2013,1,9,2013,1,21,UTA,PG,70,68,2262,12.6,0.473,0.375,0.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,1.0,0.0,0.9,0.02,0.0,-2.6,-2.6,-0.4,ROY-3
Trey Lyles,Kentucky,2015,1,12,2015,1,20,UTA,PF,80,33,1382,11.6,0.517,0.294,0.188,5.0,20.2,12.6,7.1,1.0,1.1,12.1,17.9,0.6,1.7,2.3,0.079,-1.6,-0.2,-1.8,0.1,
Trey Murphy III,Virginia,2021,1,17,2021,1,21,NOP,SF,62,1,864,12.5,0.558,0.671,0.184,5.9,13.1,9.4,6.2,1.3,0.8,5.1,15.7,1.3,0.6,1.9,0.104,0.2,-1.4,-1.2,0.2,
Trey Thompkins,Georgia,2011,2,37,2011,1,21,LAC,C,24,0,119,12.0,0.445,0.213,0.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,0.004,-3.2,-2.5,-5.7,-0.1,
Tristan Da Silva,Colorado,2024,1,18,2024,1,23,ORL,SF,74,38,1629,9.9,0.522,0.495,0.13,4.9,12.7,8.6,10.3,1.0,1.1,9.9,15.2,0.5,1.9,2.5,0.073,-2.3,-0.3,-2.6,-0.3,
Tristan Thompson,Texas,2011,1,4,2011,1,20,CLE,PF,60,25,1424,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,0.038,-2.4,-2.3,-4.7,-1.0,
Tristen Newton,UConn,2024,2,49,2024,1,23,2TM,SG,8,0,16,-6.1,0.178,0.375,0.125,14.1,13.6,13.9,15.4,3.1,0.0,19.2,28.2,-0.1,0.0,-0.1,-0.33,-16.7,-4.0,-20.7,-0.1,
Troy Brown Jr.,Oregon,2018,1,15,2018,1,19,WAS,SF,52,10,730,11.1,0.487,0.295,0.201,5.1,16.6,10.8,14.9,1.4,0.6,10.5,16.5,0.2,0.4,0.6,0.039,-1.7,-1.0,-2.7,-0.1,
Ty Jerome,Virginia,2019,1,24,2019,1,22,PHO,SG,31,0,328,7.9,0.425,0.442,0.142,2.3,13.4,7.8,18.2,2.2,0.8,13.0,17.9,-0.3,0.3,0.0,-0.003,-3.9,0.1,-3.7,-0.1,
TyTy Washington Jr.,Kentucky,2022,1,29,2022,1,21,HOU,PG,31,2,433,7.5,0.432,0.5,0.113,0.5,11.0,5.7,15.3,1.7,0.5,7.7,17.4,-0.3,0.1,-0.1,-0.016,-5.0,-1.3,-6.3,-0.5,
Tyler Bey,Colorado,2020,2,36,2020,1,22,DAL,SF,18,0,71,5.9,0.372,0.182,0.227,12.5,16.9,14.7,5.6,0.0,1.3,11.0,16.9,-0.1,0.0,0.0,-0.033,-5.5,-3.9,-9.5,-0.1,
Tyler Dorsey,Oregon,2017,2,41,2017,1,21,ATL,SG,56,5,974,10.0,0.494,0.521,0.165,1.9,12.9,7.4,12.5,0.9,0.4,8.3,20.0,0.0,0.4,0.4,0.02,-1.4,-1.5,-2.9,-0.2,
Tyler Ennis,Syracuse,2014,1,18,2014,1,20,2TM,PG,33,1,411,7.3,0.411,0.299,0.049,1.9,7.7,4.8,27.3,2.2,1.0,22.2,20.6,-0.8,0.5,-0.3,-0.04,-4.1,-0.2,-4.3,-0.2,
Tyler Herro,Kentucky,2019,1,13,2019,1,20,MIA,SG,55,8,1508,12.5,0.55,0.472,0.158,1.2,14.9,8.3,12.7,1.1,0.6,11.4,22.3,0.2,1.3,1.6,0.05,-0.4,-1.2,-1.6,0.1,
Tyler Honeycutt,UCLA,2011,2,35,2011,1,21,SAC,SF,15,0,88,10.4,0.382,0.125,0.208,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,0.0,0.1,0.0,0.013,-2.0,-0.2,-2.2,0.0,
Tyler Kolek,Marquette,2024,2,34,2024,1,23,NYK,PG,41,0,296,10.3,0.453,0.573,0.207,3.1,7.3,5.2,29.5,2.0,1.3,16.7,15.8,0.1,0.3,0.4,0.058,-2.6,-0.3,-2.8,-0.1,
Tyler Lydon,Syracuse,2017,1,24,2017,1,21,DEN,PF,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.014,-3.9,-1.6,-5.4,0.0,
Tyler Ulis,Kentucky,2016,2,34,2016,1,21,PHO,PG,61,15,1123,13.0,0.474,0.181,0.162,1.9,7.5,4.6,30.5,2.0,0.4,14.1,20.3,0.3,0.4,0.7,0.029,-0.9,-1.4,-2.4,-0.1,
Tyler Zeller,UNC,2012,1,17,2012,1,23,CLE,C,77,55,2033,11.0,0.486,0.007,0.281,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,0.8,1.2,2.0,0.048,-3.1,-0.9,-4.0,-1.0,
Tyrell Terry,Stanford,2020,2,31,2020,1,20,DAL,PG,11,0,56,6.0,0.318,0.438,0.188,0.0,11.7,5.9,14.0,4.4,0.0,10.4,15.3,-0.1,0.1,-0.1,-0.049,-7.5,2.6,-5.0,0.0,
Tyrese Haliburton,Iowa State,2020,1,12,2020,1,20,SAC,PG,58,20,1746,16.2,0.585,0.478,0.09,2.4,8.6,5.5,24.6,2.1,1.4,12.5,18.1,2.8,0.7,3.5,0.096,1.9,-0.5,1.4,1.5,ROY-3
Tyrese Martin,UConn,2022,2,51,2022,1,23,ATL,SG,16,0,66,7.7,0.44,0.304,0.087,8.2,11.7,10.0,3.9,0.7,0.0,7.7,16.5,0.0,0.0,0.0,-0.01,-4.2,-3.1,-7.4,-0.1,
Tyrese Maxey,Kentucky,2020,1,21,2020,1,20,PHI,SG,61,8,935,14.5,0.531,0.24,0.163,1.3,10.8,6.1,19.9,1.3,1.2,8.2,23.0,0.8,1.1,1.9,0.099,-1.0,-0.5,-1.5,0.1,
Tyrese Proctor,Duke,2025,2,49,2025,1,21,CLE,PG,9,0,104,8.1,0.523,0.703,0.135,2.0,8.8,5.3,14.3,1.8,0.0,13.3,17.8,0.0,0.1,0.1,0.037,-4.6,-0.8,-5.4,-0.1,
Tyrone Wallace,California,2016,2,60,2017,1,23,LAC,PG,30,19,851,10.1,0.517,0.162,0.316,2.7,10.7,6.8,11.8,1.5,1.3,14.1,16.6,0.2,0.5,0.7,0.042,-3.1,-0.4,-3.5,-0.3,
Tyshawn Taylor,Kansas,2012,2,41,2012,1,22,BRK,PG,38,0,221,6.2,0.43,0.149,0.31,1.1,8.6,4.8,15.9,3.2,0.0,20.2,25.8,-0.6,0.2,-0.4,-0.077,-6.9,-0.5,-7.4,-0.3,
Tyus Jones,Duke,2015,1,24,2015,1,19,MIN,PG,37,0,573,11.2,0.45,0.34,0.25,1.4,8.0,4.8,27.7,2.7,0.4,16.0,16.1,0.0,0.3,0.3,0.027,-1.9,-0.5,-2.4,-0.1,
Udoka Azubuike,Kansas,2020,1,27,2020,1,21,UTA,C,15,0,57,10.3,0.597,0.0,1.111,7.8,16.0,12.1,0.0,0.9,5.7,18.3,12.4,0.0,0.1,0.1,0.119,-5.5,1.7,-3.8,0.0,
VJ Edgecombe,Baylor,2025,1,3,2025,1,20,PHI,SG,9,9,344,13.2,0.527,0.373,0.172,6.1,10.8,8.4,16.7,1.9,0.5,10.6,19.1,0.3,0.2,0.6,0.08,-1.0,-0.7,-1.8,0.0,
Vernon Carey Jr.,Duke,2020,2,32,2020,1,19,CHO,C,19,4,115,11.7,0.563,0.194,0.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0.0,0.1,0.2,0.066,-4.4,-1.7,-6.1,-0.1,
Vernon Macklin,Florida,2011,2,52,2011,1,25,DET,C,23,0,135,18.2,0.559,0.0,0.4,12.0,18.3,15.0,6.4,1.6,2.3,6.8,15.1,0.3,0.1,0.5,0.161,1.3,-0.1,1.2,0.1,
Victor Oladipo,Indiana,2013,1,2,2013,1,21,ORL,PG,80,44,2487,13.6,0.514,0.241,0.34,1.9,13.1,7.5,21.9,2.7,1.2,19.2,24.4,-1.4,2.8,1.3,0.026,-1.9,0.4,-1.4,0.3,ROY-2
